Date,Expéditeur,Statut,Bordereau,Type,Nom,Prénom,Adresse,"Code Postal",Ville
"2015-11-25 00:00:00","tmp_toto company","en attente",11857,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-11-25 00:00:00","tmp_toto company","en attente",12357,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-11-25 00:00:00","tmp_toto company","en attente",12859,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-11-25 00:00:00","tmp_toto company","en attente",13356,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-11-25 00:00:00","tmp_toto company","en attente",13857,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-11-20 00:00:00","tmp_toto company","en attente",13856,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-11-20 00:00:00","tmp_toto company","en attente",10356,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-11-20 00:00:00","tmp_toto company","en attente",10855,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-11-20 00:00:00","tmp_toto company","en attente",11356,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-11-20 00:00:00","tmp_toto company","en attente",11855,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-11-20 00:00:00","tmp_toto company","en attente",12355,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-11-20 00:00:00","tmp_toto company","en attente",12856,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-11-20 00:00:00","tmp_toto company","en attente",13355,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-11-15 00:00:00","tmp_toto company","en attente",10355,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-11-15 00:00:00","tmp_toto company","en attente",10854,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-11-15 00:00:00","tmp_toto company","en attente",11354,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-11-15 00:00:00","tmp_toto company","pris en charge",11856,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-11-15 00:00:00","tmp_toto company","en attente",12356,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-11-15 00:00:00","tmp_toto company","en attente",12855,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-11-15 00:00:00","tmp_toto company","en attente",13357,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-11-15 00:00:00","tmp_toto company","en attente",13854,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-11-10 00:00:00","tmp_toto company","en attente",13855,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-11-10 00:00:00","tmp_toto company","en attente",10354,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-11-10 00:00:00","tmp_toto company","en attente",10856,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-11-10 00:00:00","tmp_toto company","en attente",11353,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-11-10 00:00:00","tmp_toto company","en attente",11853,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-11-10 00:00:00","tmp_toto company","en attente",12354,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-11-10 00:00:00","tmp_toto company","en attente",12854,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-11-10 00:00:00","tmp_toto company","en attente",13354,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-11-05 00:00:00","tmp_toto company","en attente",10353,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-11-05 00:00:00","tmp_toto company","en attente",10853,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-11-05 00:00:00","tmp_toto company","en attente",11355,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-11-05 00:00:00","tmp_toto company","en attente",11854,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-11-05 00:00:00","tmp_toto company","en attente",12350,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-11-05 00:00:00","tmp_toto company","en attente",12853,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-11-05 00:00:00","tmp_toto company","en attente",13353,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-11-05 00:00:00","tmp_toto company","en attente",13853,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-10-31 00:00:00","tmp_toto company","en attente",13852,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-10-31 00:00:00","tmp_toto company","en attente",10352,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-10-31 00:00:00","tmp_toto company","en attente",10852,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-10-31 00:00:00","tmp_toto company","en attente",11352,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-10-31 00:00:00","tmp_toto company","en attente",11852,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-10-31 00:00:00","tmp_toto company","en attente",12352,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-10-31 00:00:00","tmp_toto company","en attente",12852,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-10-31 00:00:00","tmp_toto company","en attente",13352,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-10-26 00:00:00","tmp_toto company","en attente",10351,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-10-26 00:00:00","tmp_toto company","en attente",10851,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-10-26 00:00:00","tmp_toto company","en attente",11351,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-10-26 00:00:00","tmp_toto company","en attente",11850,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-10-26 00:00:00","tmp_toto company","en attente",12353,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-10-26 00:00:00","tmp_toto company","en attente",12851,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-10-26 00:00:00","tmp_toto company","en attente",13351,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-10-26 00:00:00","tmp_toto company","en attente",13851,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-10-23 23:00:00","tmp_toto company","en attente",12351,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-10-20 23:00:00","tmp_toto company","en attente",10350,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-10-20 23:00:00","tmp_toto company","en attente",10850,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-10-20 23:00:00","tmp_toto company","en attente",11350,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-10-20 23:00:00","tmp_toto company","en attente",11849,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-10-20 23:00:00","tmp_toto company","en attente",12850,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-10-20 23:00:00","tmp_toto company","en attente",13349,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-10-20 23:00:00","tmp_toto company","en attente",13850,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-10-15 23:00:00","tmp_toto company","en attente",13848,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-10-15 23:00:00","tmp_toto company","en attente",10349,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-10-15 23:00:00","tmp_toto company","en attente",10848,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-10-15 23:00:00","tmp_toto company","en attente",11349,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-10-15 23:00:00","tmp_toto company","en attente",11851,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-10-15 23:00:00","tmp_toto company","en attente",12349,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-10-15 23:00:00","tmp_toto company","en attente",12849,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-10-15 23:00:00","tmp_toto company","en attente",13350,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-10-10 23:00:00","tmp_toto company","en attente",10348,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-10-10 23:00:00","tmp_toto company","en attente",10849,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-10-10 23:00:00","tmp_toto company","en attente",11348,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-10-10 23:00:00","tmp_toto company","en attente",11848,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-10-10 23:00:00","tmp_toto company","en attente",12346,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-10-10 23:00:00","tmp_toto company","en attente",12848,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-10-10 23:00:00","tmp_toto company","en attente",13348,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-10-10 23:00:00","tmp_toto company","en attente",13849,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-10-05 23:00:00","tmp_toto company","en attente",13847,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-10-05 23:00:00","tmp_toto company","en attente",10347,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-10-05 23:00:00","tmp_toto company","en attente",10847,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-10-05 23:00:00","tmp_toto company","en attente",11347,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-10-05 23:00:00","tmp_toto company","en attente",11847,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-10-05 23:00:00","tmp_toto company","en attente",12348,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-10-05 23:00:00","tmp_toto company","en attente",12846,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-10-05 23:00:00","tmp_toto company","en attente",13347,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-09-30 23:00:00","tmp_toto company","en attente",10346,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-09-30 23:00:00","tmp_toto company","en attente",10846,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-09-30 23:00:00","tmp_toto company","en attente",11346,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-09-30 23:00:00","tmp_toto company","en attente",11846,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-09-30 23:00:00","tmp_toto company","en attente",12347,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-09-30 23:00:00","tmp_toto company","en attente",12845,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-09-30 23:00:00","tmp_toto company","en attente",13346,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-09-30 23:00:00","tmp_toto company","en attente",13846,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-09-25 23:00:00","tmp_toto company","en attente",13844,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-09-25 23:00:00","tmp_toto company","en attente",10345,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-09-25 23:00:00","tmp_toto company","en attente",10845,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-09-25 23:00:00","tmp_toto company","en attente",11344,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-09-25 23:00:00","tmp_toto company","en attente",11843,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-09-25 23:00:00","tmp_toto company","en attente",12345,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-09-25 23:00:00","tmp_toto company","en attente",12847,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-09-25 23:00:00","tmp_toto company","en attente",13345,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-09-20 23:00:00","tmp_toto company","en attente",10344,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-09-20 23:00:00","tmp_toto company","en attente",10844,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-09-20 23:00:00","tmp_toto company","en attente",11342,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-09-20 23:00:00","tmp_toto company","en attente",11844,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-09-20 23:00:00","tmp_toto company","en attente",12344,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-09-20 23:00:00","tmp_toto company","en attente",12842,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-09-20 23:00:00","tmp_toto company","en attente",13344,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-09-20 23:00:00","tmp_toto company","en attente",13845,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-09-15 23:00:00","tmp_toto company","en attente",13843,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-09-15 23:00:00","tmp_toto company","en attente",10342,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-09-15 23:00:00","tmp_toto company","en attente",10843,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-09-15 23:00:00","tmp_toto company","en attente",11343,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-09-15 23:00:00","tmp_toto company","en attente",11842,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-09-15 23:00:00","tmp_toto company","en attente",12343,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-09-15 23:00:00","tmp_toto company","en attente",12843,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-09-15 23:00:00","tmp_toto company","en attente",13342,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-09-10 23:00:00","tmp_toto company","en attente",10341,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2015-09-10 23:00:00","tmp_toto company","en attente",10842,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2015-09-10 23:00:00","tmp_toto company","en attente",11345,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2015-09-10 23:00:00","tmp_toto company","pris en charge",11845,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2015-09-10 23:00:00","tmp_toto company","en attente",12342,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2015-09-10 23:00:00","tmp_toto company","en attente",12844,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2015-09-10 23:00:00","tmp_toto company","en attente",13343,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2015-09-10 23:00:00","tmp_toto company","en attente",13842,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-09-05 23:00:00","tmp_toto company","en attente",13841,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2015-09-05 23:00:00","tmp_toto company","en attente",10343,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
